LH1,MO17,PHG35,PHG47,PHJ40,LH123HT,LH82,PH207,PHG39,PHG84,PHZ51,bin,mean
90.9756,123.0664,0,137.6729,0,121.1884,87.3584,131.443,72.146,82.625,48.551,9_98,81.3660636363636
110.6461,66.2262,0,105.06878,0,92.78478,90.44358,95.0921,79.62454,77.48254,96.90554,9_99,74.0249236363636
142.387,157.963,0,119.1286,0,111.1016,106.6602,119.3077,70.9043,158.031,45.942,9_100,93.7659454545455
146.45,237.8741,250.461,277.6521,0,261.497,194.1731,200.344,203.6433,157.7681,317.88,9_101,204.340245454545
187.8744,191.0491,202.7393,205.0832,0.243,190.0622,122.5479,136.9528,0,187.974,199.1176,9_102,147.603954545455
120.17755,117.12755,40.07845,32.4084,0,23.8274,64.58245,109.99455,0,85.41835,93.85165,9_103,62.4969409090909
21.8399,76.943,61.2019,60.7898,0,57.0088,78.1889,94.1289,0,56.168,32.005,9_104,48.9340181818182
2.28,77.6565,17.147,53.653,2.28,47.439,39.479,48.0145,2.28,59.0185,17.807,9_105,33.3685909090909
0,58.4397,58.1346,79.1646,0,75.1586,31.154,36.9326,0,69.7687,53.1736,9_106,41.9933090909091
0,49.1285,96.0697,81.6034,0,70.9794,20.6946,62.1108,0,68.542,84.4997,9_107,48.5116454545455
0,147.91174,140.6768,145.7822,0,137.8812,61.9567,128.474,0,127.55594,165.4256,9_108,95.9694709090909
0,58.168,33.965,26.39,0,26.016,82.882,69.5901,0,99.509,91.3931,9_109,44.3557454545455
0,42.6932,46.2345,60.17285,0,54.90495,30.137,58.80935,0,55.90545,55.74255,9_110,36.7818045454545
0,29.962,43.06,60.159,0,60.224,18.206,39.548,0,46.082,40.643,9_111,30.7167272727273
0,69.0404,42.2963,91.7606,0,80.9006,72.8956,56.4594,0,60.9224,51.5864,9_112,47.8056090909091
0,19.129,1.263,21.987,0,17.781,42.928,41.307,0,22.0774,21.2354,9_113,17.0643454545455
0,61.51,67.8358,105.8006,0,100.1842,73.0639,45.7811,0,100.6116,97.063,9_114,59.2591090909091
2.271,40.051,77.038,56.7107,0,54.8557,73.1686,26.7386,0,81.3428,82.3588,9_115,44.9577454545455
87.31815,53.7743,82.6104,87.48415,0,85.81935,91.0919,63.36865,0.575,97.8169,97.8343,9_116,67.9721
122.1433,79.4124,114.3613,116.3933,0,101.5313,99.1693,58.3964,6.421,116.7523,117.4953,9_117,84.7341727272727
140.5025,102.9163,106.8733,138.5583,44.59967,130.6055,105.47377,101.9175,140.0765,167.06657,147.63907,9_118,120.566270909091
24.172,31.174,41.914,22.452,19.2171,13.196,61.2725,33.0151,23.27,48.457,62.0335,9_119,34.5612
77.7439,51.2621,50.7617,73.3219,46.2566,70.6843,49.6368,36.4528,75.7119,27.2485,53.1866,9_120,55.6606454545455
52.8042,48.2268,47.5468,52.8042,40.6072,47.1332,48.2968,0,48.0442,27.8178,53.0858,9_121,42.397
32.471,45.162,47.013,27.892,37.8492,25.976,49.076,19.453,32.892,49.3102,29.858,9_122,36.0865818181818
34.8052,34.6402,48.0187,32.8462,42.842,27.0472,41.8917,44.4597,34.3562,35.4922,34.82,9_123,37.3835727272727
65.526,46.7232,84.1892,64.506,39.0768,64.048,70.9431,32.1038,66.198,64.507,56.9919,9_124,59.5284545454545
30.9982,29.9072,2.072,29.8652,31.2462,29.6893,11.3362,8.6209,28.5203,29.7302,30.5012,9_125,23.8624454545455
62.67515,64.15315,0,58.349,62.47315,60.923,39.501,29.13915,60.924,67.45,66.062,9_126,51.9681454545455
37.443,13.398,26.7249,25.9099,39.051,27.1129,20.52,30.373,25.2539,35.5864,33.9354,9_127,28.6644
44.458,37.2949,63.9651,58.9541,44.51,58.4901,39.7051,47.0916,60.8601,68.11605,65.75105,9_128,53.5632818181818
41.835,33.179,30.081,28.229,41.414,25.839,43.384,11.177,28.259,45.774,43.844,9_129,33.9104545454545
20.4977,19.0287,26.8654,29.1644,24.0007,23.446,26.0241,23.0994,21.144,27.2861,27.1231,9_130,24.3345090909091
59.1192,32.6888,46.2028,43.1268,49.8422,46.4108,38.0312,36.5721,42.4082,34.111,32.867,9_131,41.9436454545455
22.09325,11.18845,14.4061,15.4594,21.29425,15.9806,25.60125,25.97825,18.74125,35.03625,35.45725,9_132,21.9305727272727
15.4981,15.4981,13.2784,16.1714,15.4981,12.3584,5.8881,4.635,13.4551,6.189,5.768,9_133,11.2943363636364
37.253,31.922,4.564,5.373,31.872,4.283,7.455,0,34.53,0,0,9_134,14.2956363636364
7.6989,4.9479,4.8169,9.4269,7.6989,8.0959,3.8009,2.44,7.4179,3.73,3.73,9_135,5.80038181818182
93.04495,75.09545,47.8908,46.1938,92.83705,55.82275,44.1428,33.4417,91.00745,73.84665,73.18265,9_136,66.0460045454546
39.8614,0,11.7274,11.8944,39.2104,34.32,11.8944,0,36.2614,6.311,6.311,9_137,17.9810363636364
11.8205,0,6.387,6.8395,9.8705,4.866,6.8395,7.6815,11.8205,0,0,9_138,6.01136363636364
1.07,0,0,0,4.63,0,0,0,3.783,0,0,9_139,0.862090909090909
40.7662,20.1662,20.8492,43.9012,31.551,21.763,42.156,13.309,30.819,21.1332,21.3812,9_140,27.9813818181818
24.153,29.9303,54.0733,24.546,24.541,56.4353,21.845,65.8721,22.469,21.864,22.954,9_141,33.5166363636364
31.021,9.088,14.871,8.871,38.892,10.37,10.195,16.053,33.202,20.149,25.304,9_142,19.8196363636364
43.8775,28.2184,33.9093,48.9908,46.5905,45.3313,16.4914,36.6144,42.5327,29.9553,27.5473,9_143,36.3689909090909
55.0012,39.905,47.4571,45.8081,56.4792,15.279,28.648,44.6731,58.1202,36.9,37.321,9_144,42.3265363636364
22.5698,24.0808,23.2388,22.1488,24.0808,1.961,3.476,21.3068,22.2998,23.2388,22.9908,9_145,19.2174727272727
79.9444,76.5334,76.6044,88.5528,74.3844,4.637,0.828,79.6224,79.1994,79.5244,80.9592,9_146,65.5263454545454
16.109,15.719,15.83,14.227,14.359,10.706,11.568,15.83,13.238,16.388,16.109,9_147,14.553
34.5082,41.5111,40.467,44.4731,31.5372,6.5232,33.2331,39.7941,30.9982,39.299,40.888,9_148,34.8392909090909
57.769,70.01,8.677,38.811,58.847,11.959,70.102,40.674,57.338,14.42,6.977,9_149,39.5985454545455
18.949,62.8208,70.7788,5.187,17.629,15.51,63.4058,4.159,15.965,16.485,16.687,9_150,27.9614909090909
80.8455,53.346,43.019,54.379,80.0375,56.233,47.984,49.645,80.6155,55.329,57.274,9_151,59.8825
0,23.338,0,70.2822,0,42.953,12.275,65.4012,0,48.617,42.575,9_152,27.7674
65.8264,104.82505,59.2646,108.58705,67.4616,95.7552,111.98605,84.98855,60.0426,92.284,92.97,9_153,85.8173727272727
149.187145,112.302345,145.315145,142.504345,148.970945,80.707445,131.512845,124.367345,147.860745,144.3742,141.1052,9_154,133.473427727273
36.512345,75.988345,33.241345,46.097345,84.584445,80.7451,76.737345,80.183345,27.180345,84.1365,79.3455,9_155,64.06836
18.76,54.864,59.62,15.204,58.915,49.883,56.332,46.421,56.648,64.315,61.281,9_156,49.2948181818182
0,58.387,33.178,0,49.277,49.915,58.2909,58.7159,34.739,57.6649,57.5129,9_157,41.6073272727273
0.732,11.86,43.116,0.732,48.1264,46.0654,9.399,6.698,43.957,14.8501,17.7831,9_158,22.1199090909091
27.3699,39.5629,14.081,26.5279,36.7686,38.6286,40.1869,39.9839,12.761,43.6776,41.8416,9_159,32.8536272727273
63.5043,64.0752,41.7305,65.8533,63.6695,60.2276,58.5963,60.2943,43.3573,25.0063,25.0063,9_160,51.9382636363636
49.3924,48.0044,33.0599,48.3254,18.0069,17.1849,50.0474,45.6054,27.4589,45.694,47.115,9_161,39.0813272727273
47.3524,36.6544,60.6191,43.0908,50.905,55.167,40.6319,44.7267,59.0838,68.8927,69.9957,9_162,52.4654090909091
38.0794,48.4904,34.5754,38.3424,47.5468,44.9308,38.4394,30.0474,31.906,21.252,15.537,9_163,35.377
90.4211,36.6816,0.421,91.1671,38.1456,35.3896,83.3183,25.579,0.421,21.256,23.536,9_164,40.5760272727273
34.493,35.459,0,36.773,38.258,38.347,29.442,0,0,4.167,4.167,9_165,20.1005454545455
0,3.3,0,0,3.3,1.682,2.51,0,0,2.002,2.002,9_166,1.34509090909091
24.4767,26.6139,0,27.8477,1.686,25.2239,21.8437,16.9397,0,20.4157,18.9667,9_167,16.7285454545455
5.488,16.82,0,5.488,0,18.088,4.646,12.272,0,5.067,5.488,9_168,6.66881818181818
12.4978,14.5128,0,13.9188,0,14.5128,13.4978,12.723,0,13.57,14.379,9_169,9.96472727272727
26.328,18.157,0,26.328,0,17.565,25.513,20.247,0,23.238,23.659,9_170,16.4577272727273
90.0704,66.6974,0,81.0374,0,39.032,78.9894,33.1487,0,28.3507,28.3507,9_171,40.5160636363636
17.7169,16.7049,0,18.3059,0,4.4319,15.9429,4.0109,0,0,0,9_172,7.01030909090909
36.162,31.484,0,39.802,0,6.59,34.575,14.125,0,15.701,15.701,9_173,17.6490909090909
157.82405,155.68215,0,164.79005,0,143.31355,163.0778,134.851,0,147.7634,144.3354,9_174,110.148854545455
56.9569,54.9859,0,56.3379,0,51.8179,39.9979,23.0989,0,47.56875,49.03975,9_175,34.5276272727273
68.2304,80.136,0,69.569,0,81.118,62.383,64.771,0,80.205,83.187,9_176,53.5999454545455
116.6678,99.478,0,112.6648,0,85.899,52.853,87.8252,0,122.185,110.724,9_177,71.6633454545454
84.226,24.9257,0.785,76.427,0,24.2461,55.21,49.7141,0,66.0955,68.1545,9_178,40.8894454545455
0.809,0,0,0.809,0,0,0,0,0,5.234,5.234,9_179,1.09872727272727
36.6968,64.435,0,88.5508,0,61.975,95.144,98.762,0,90.9438,90.2398,9_180,56.9770181818182
0,17.3867,0,21.2789,0,15.5479,27.6381,26.6938,0,1.36,1.36,9_181,10.1150363636364
0,11.444,0,65.694,0,13.704,43.435,37.295,35.366,59.123,57.983,9_182,29.4585454545455
0,42.1949,0,76.7028,0,38.1039,46.1955,69.753,44.6278,64.73201,63.00401,9_183,40.4830836363636
0,83.1518,0,85.2528,0,81.3718,53.5494,41.4438,40.6709,61.2585,63.3345,9_184,46.3666818181818
0,46.8179,0,50.8099,0,49.7389,47.8369,36.8279,36.7079,72.859,69.449,9_185,37.3679454545455
0,37.8521,0,63.7139,0,33.1663,64.795,34.3099,40.6439,46.8483,45.1593,9_186,33.3171545454545
0,2.343,0,1.22,0,1.922,0.281,0,0.702,3.451,3.451,9_187,1.21545454545455
0,2.601,0,1.09,0,2.601,0.847,0,1.799,0.421,0.421,9_188,0.889090909090909
0,40.3471,0,18.235,0,31.1841,22.045,8.023,21.83,48.007,49.974,9_189,21.7859272727273
0,0,0,16.3295,0,0,19.3719,0,24.7606,28.5382,26.0182,9_190,10.4562181818182
95.3547,127.54514,92.7871,143.0459,91.83074,101.61214,82.8042,85.57654,96.96844,149.52214,141.73454,9_191,109.889234545455
54.4947,68.1218,54.4947,48.3778,55.8147,69.4618,42.635,49.832,52.8337,96.3159,84.984,9_192,61.5787363636364
42.596,88.12305,44.436,24.02925,42.572,82.5849,37.0212,43.7748,53.2752,47.5871,46.1261,9_193,50.1932363636364
86.7033,94.60655,86.7723,50.3595,90.0543,79.79135,80.7003,56.3747,74.7783,101.46355,99.32755,9_194,81.9028818181818
51.2568,56.6738,54.0248,34.357,51.7148,54.7018,37.842,33.8658,21.9416,55.8168,54.8778,9_195,46.0975454545455
9.5882,0,10.6782,10.5642,10.3972,12.0752,11.7942,12.0752,10.9852,10.2572,10.6782,9_196,9.91754545454545
92.154,71.8195,90.9662,99.8495,91.3362,91.9705,103.7427,76.4593,49.2598,104.5719,99.7829,9_197,88.3556818181818
72.3272,41.7461,69.9082,57.8926,71.3672,49.3516,40.6774,62.4561,30.598,64.8549,64.1859,9_198,56.8513818181818
34.351,29.9529,33.261,36.8611,44.0917,36.4401,21.0351,30.9051,23.1231,37.566,36.4661,9_199,33.0957454545455
18.217,17.285,18.549,10.821,6.447,12.32,13.35,17.127,9.14,11.275,10.854,9_200,13.2168181818182
9.521,9.521,9.1,11.751,6.581,11.751,4.249,7.671,6.451,0,0,9_201,6.96327272727273
18.8122,13.8903,16.9599,17.5202,3.496,12.459,10.0422,14.2792,7.2933,12.9992,9.0092,9_202,12.4327909090909
19.9922,20.7892,19.975,22.5392,16.612,22.5392,19.6192,20.7892,11.3822,6.838,6.838,9_203,17.0830363636364
29.6586,18.4359,27.7097,37.6021,34.0081,32.9321,20.598,33.7121,37.8007,20.1309,18.6209,9_204,28.2917363636364
1.618,3.642,1.618,9.695,20.27515,9.695,1.618,12.11715,10.5722,27.3322,25.6932,9_205,11.2614454545455
1.23,0.421,0.421,0,0.421,0,1.23,0.421,0.421,0.421,0.421,9_206,0.491545454545455
0,0,0,0,0.421,0,0,0.421,0.421,0.421,0.421,9_207,0.191363636363636
2.46,0,2.46,0,0,0,1.1,0,0,0,0,9_208,0.547272727272727
0,0,0,1.36,0,1.36,0,0,0,0,0,9_209,0.247272727272727
15.21,16.858,14.16,16.572,16.317,0,15.109,19.559,16.089,19.559,13.07,10_3,14.773
82.738,32.96,77.038,68.1326,98.6614,0,79.8358,89.0876,58.9286,91.7646,67.9104,10_4,67.9142727272727
21.3215,0,20.8225,32.1736,37.6226,0,32.064,23.857,20.034,17.7181,35.8836,10_5,21.9542636363636
136.81242,3.106,130.47942,96.92182,96.21052,0,106.88074,100.7566,93.83112,100.21602,76.846,10_6,85.6418781818182
56.9683,24.491,49.0493,36.8328,58.4148,0,32.922,36.2097,25.4075,54.2278,41.2918,10_7,37.8013636363636
55.5521,57.0931,48.5465,47.0235,41.763,0,47.4055,22.589,31.828,46.393,22.2043,10_8,38.218
50.435,63.0876,84.381,82.921,78.7804,0,29.765,43.102,63.589,35.3288,54.422,10_9,53.2556181818182
19.8291,23.2238,46.26251,43.30151,27.7275,0,0,20.8065,27.3995,38.778,23.0158,10_10,24.5767472727273
24.4755,19.8155,16.9485,16.3195,16.1458,0,14.5985,9.65,24.7965,20.6475,17.742,10_11,16.4672090909091
19.077,12.1782,22.6934,21.7414,9.9932,0,8.8812,9.657,10.8902,15.286,9.9932,10_12,12.7628
1.59,4.88172,1.3133,1.5363,0.401,0,2.793,1.5363,0.1802,0.23,3.24572,10_13,1.60977636363636
0.406,2.496,1.824,3.616,1.417,0,0.125,1.776,0.125,0.827,1.417,10_14,1.27536363636364
1.895,1.09,1.999,1.8,1.09,0,0.909,1.696,1.999,1.972,0,10_15,1.31363636363636
38.031,48.868,23.746,24.836,18.735,0,32.459,18.279,17.652,46.114,44.079,10_16,28.4362727272727
0,13.384,32.148,30.291,12.099,0,30.369,32.569,22.529,29.238,13.384,10_17,19.6373636363636
2.039,1.263,3.55,2.741,4.319,0,3.898,1.511,0.421,0.421,1.263,10_18,1.94781818181818
3.649,3.875,2.89,2.218,5.6446,0,2.89,2.912,0.842,2.736,6.988,10_19,3.14950909090909
2.438,13.6662,9.7072,6.511,13.512,0,13.8342,8.9872,5.167,14.827,12.91,10_20,9.23270909090909
64.9957,71.5257,76.9523,78.7597,53.8273,0,79.8317,68.5517,49.2837,58.9247,67.3027,10_21,60.9050181818182
53.07,55.7136,24.873,18.974,48.151,8.416,16.279,44.825,33.991,17.924,56.5806,10_22,34.4361090909091
4.615,4.366,8.351,10.358,9.068,6.646,6.463,5.799,2.672,6.396,6.646,10_23,6.48909090909091
13.1406,13.5426,13.9296,14.6206,13.1086,13.3566,3.517,7.7816,12.9656,4.159,13.5426,10_24,11.2422181818182
2.463,5.8535,3.457,4.871,8.52,4.878,0.706,2.325,3.8925,4.619,2.743,10_25,4.02981818181818
2.002,1.881,3.378,3.265,5.545,2.302,1.263,4.23,5.292,0.421,2.28,10_26,2.89627272727273
2.526,1.263,1.263,1.216,6.023,2.202,0.842,1.263,1.263,1.263,5.273,10_27,2.21790909090909
36.937,20.406,36.268,41.9564,24.6254,19.316,31.2304,28.7964,35.558,38.259,39.915,10_28,32.1152363636364
21.27,25.931,20.598,12.994,5.758,26.352,23.973,12.853,20.423,32.434,32.434,10_29,21.3654545454545
45.01022,50.66702,44.88722,41.0895,43.36222,49.74902,25.261,42.04222,44.01222,45.78392,44.90292,10_30,43.3424981818182
31.253,41.31181,31.395,22.92561,44.79981,21.99981,22.93681,12.081,25.995,34.78461,34.25361,10_31,29.4305518181818
16.944,21.633,16.487,0,23.532,1.761,12.41,17.332,17.257,23.532,21.633,10_32,15.6837272727273
44.005,4.21,47.503,39.878,4.21,38.314,1.263,42.005,46.11,4.21,3.789,10_33,25.0451818181818
8.369,10.772,13.499,11.41,11.627,9.224,19.495,5.688,17.314,9.419,11.627,10_34,11.6767272727273
15.2591,9.48,26.786,10.893,10.84,3.3231,10.316,13.3601,25.624,9.48,10.84,10_35,13.2910272727273
5.651,8.8,7.163,9.36,9.642,7.101,4.931,4.388,7.163,8.8,8.8,10_36,7.43627272727273
18.288,16.975,19.9312,13.217,18.142,19.2062,5.352,21.58,20.1712,16.791,19.303,10_37,17.1778727272727
47.0973,43.3981,0,40.0253,46.0841,0,0,45.1013,38.4012,53.78242,53.36142,10_38,33.3864672727273
38.6315,41.7947,1.36,38.0332,45.0341,0,49.2674,37.9455,28.5214,36.6024,36.5369,10_39,32.1570090909091
209.74003,205.13231,138.0703,178.43491,212.61631,124.6203,176.10123,206.04773,73.94,211.04663,205.11863,10_40,176.44258
51.6715,99.981,95.672,86.957,101.184,88.011,47.1236,48.4076,17.167,102.094,106.8178,10_41,76.8260454545455
199.823,102.7071,131.28822,79.2504,129.79422,97.1091,196.542,186.8648,90.8687,93.6071,90.487,10_42,127.121967272727
25.291,57.3013,21.793,16.7617,63.1303,53.5606,23.798,27.6637,57.3976,57.08072,54.02172,10_43,41.6181490909091
92.2386,48.586,67.084,63.42432,50.792,54.279,86.9476,86.1806,56.628,68.604,72.509,10_44,67.93392
130.1532,130.7917,102.1919,71.5523,144.8867,117.3977,120.4052,124.7672,133.7567,106.5747,109.5427,10_45,117.456363636364
100.4939,73.8035,17.5383,8.4212,13.9283,66.8814,102.7464,100.0959,67.2475,76.9585,10.7933,10_46,58.0825636363636
25.39751,31.58291,0,0,0,29.27391,28.27051,25.49051,30.66291,33.43691,0,10_47,18.5559245454545
76.9827,86.1406,0,0,0,84.0746,75.3512,76.7587,78.2606,85.7756,9.856,10_48,52.1090909090909
1.09,18.513,0,0,0,16.155,1.09,1.09,18.087,19.866,3.456,10_49,7.21336363636364
529.9573,559.65761,0,34.985,30.61,525.84461,498.1021,478.1767,545.90061,579.39351,362.3106,10_50,376.812549090909
252.9434,323.866,0,94.2636,187.6413,295.8326,232.808,213.9026,331.2414,168.6127,86.1817,10_51,198.844845454545
186.8836,277.07452,0,90.5157,86.999,231.00602,179.4776,184.7564,264.86252,101.5969,105.4609,10_52,155.330287272727
10.5021,57.238,0,6.4571,55.2258,46.6108,10.5021,10.0811,53.8359,6.2841,7.1261,10_53,23.9875545454545
128.55984,48.93404,0,88.4119,51.49944,47.29744,112.92124,118.35684,53.77804,105.18162,97.7099,10_54,77.5136636363636
169.9752,315.8433,0,209.0262,327.8178,295.063,158.649,151.384,318.4923,213.8417,209.5432,10_55,215.421427272727
415.89622,508.98122,22.7641,202.2143,527.86522,462.26802,389.04522,406.16482,530.90582,352.0099,332.50012,10_56,377.328632727273
94.5486,90.4796,94.3333,36.0941,85.2746,85.1805,86.2446,90.9086,87.3456,78.0625,74.8345,10_57,82.1187727272727
69.1851,0,0,24.0188,0,0,66.2077,64.3307,0,43.93322,42.75182,10_58,28.2206672727273
31.135,0,0,16.9985,0,0,30.288,25.552,0,7.077,5.717,10_59,10.6152272727273
110.73351,58.4542,0,57.16041,56.5952,57.5152,101.74751,101.31071,57.9362,63.47341,69.39941,10_60,66.7568872727273
254.7666,234.4901,0,194.8686,232.7001,231.5075,254.6949,251.5672,232.3027,182.2042,171.3502,10_61,203.677463636364
139.34702,225.0281,0,162.693,231.8801,202.3041,123.60082,129.08982,56.9106,86.0932,91.7022,10_62,131.69536
483.1612,525.06031,142.3589,504.995,509.91362,453.08962,462.9674,443.9726,491.40391,483.43452,449.82862,10_63,450.016881818182
248.5295,221.0025,0,140.985,201.74881,189.39741,249.793,241.0571,243.9775,201.58481,197.69181,10_64,194.160676363636
46.203,67.2494,0,53.4614,27.683,28.109,41.543,43.056,26.709,25.829,27.23,10_65,35.1884363636364
360.2752,342.4631,1.02,365.8697,409.5371,394.0326,355.0162,351.472,343.8656,325.9848,323.2528,10_66,324.799009090909
145.5996,142.1333,0,58.1875,156.6165,153.3135,145.3016,145.1796,90.3941,95.48162,91.78962,10_67,111.272449090909
225.1353,214.9569,0,206.4326,160.515,181.94961,212.984,206.9763,163.463,242.65011,244.0377,10_68,187.190956363636
557.4899,473.98923,0,486.20371,521.7131,420.0128,550.2088,537.0833,326.5504,300.99741,286.1951,10_69,405.494886363636
107.40312,124.53972,0,135.99492,142.34842,100.22372,102.11012,100.15702,139.16542,102.23182,96.67882,10_70,104.623009090909
4.2761,93.0063,0,126.0622,156.6055,45.6998,4.6971,3.6431,127.5372,60.7707,46.9727,10_71,60.8427909090909
155.1259,152.6415,0,122.5775,163.32,113.8917,144.1609,147.0259,88.6562,75.6308,74.6536,10_72,112.516727272727
117.6431,83.2558,0,50.1228,75.7214,85.8282,108.7441,104.8201,54.662,107.8192,106.6652,10_73,81.3892636363636
56.988,105.3644,0,74.058,44.411,84.7554,55.126,55.366,60.747,102.0714,100.5964,10_74,67.2257818181818
54.812,27.89,0,44.291,28.0392,47.1692,76.454,59.128,26.167,48.393,46.826,10_75,41.7426727272727
115.006,150.4755,0,124.6112,194.5421,157.5081,109.539,100.514,124.5482,185.8906,181.2286,10_76,131.2603
324.81073,256.66303,0,201.81452,222.978,259.60041,298.64343,277.32993,208.2701,308.3862,294.0822,10_77,241.143504545455
278.27812,339.5503,0.421,298.37772,238.92552,208.6613,307.87962,312.70222,183.43792,341.2237,341.2722,10_78,259.157238181818
91.4978,181.79493,0,63.8325,197.35953,103.62211,190.29631,188.41071,30.178,88.93601,84.93101,10_79,110.987173636364
100.3558,124.41492,0,120.4002,127.08592,111.4712,106.5393,102.9743,109.3899,143.0778,137.0408,10_80,107.52274
77.3216,100.01,0,73.5844,99.0334,67.8954,77.4612,76.8767,99.6434,86.4244,90.6254,10_81,77.1705363636364
114.6109,104.4979,0,150.10341,102.2909,140.3578,130.91931,122.0576,104.7509,130.284,125.0907,10_82,111.360310909091
67.186,141.3677,0,75.7362,149.8547,68.9182,167.02252,162.36162,150.7907,76.5589,76.6329,10_83,103.311767272727
142.34791,280.8951,14.5714,199.6636,283.9331,193.5906,120.8428,120.3219,272.9871,228.55421,225.52071,10_84,189.384402727273
94.51553,86.32561,51.92772,100.41443,90.25361,80.06653,91.61751,95.85651,93.44661,90.64421,87.62121,10_85,87.5172254545455
57.7205,98.6929,80.6047,104.0604,106.7414,92.443,84.1738,92.0166,39.4044,120.6072,120.3662,10_86,90.6210090909091
14.951,56.16232,14.804,50.35502,51.86532,49.99422,53.0041,48.4201,25.1221,41.1921,39.6001,10_87,40.4973072727273
70.383,43.655,34.99,84.731,47.418,81.47,66.535,55.767,59.401,80.313,74.416,10_88,63.5526363636364
21.194,30.9272,4.623,19.7361,35.1452,17.8089,18.994,31.2022,20.1768,23.9084,23.0614,10_89,22.4342909090909
138.08572,127.4308,89.3306,93.2649,129.5108,82.8159,91.9575,127.87522,84.822,133.4766,126.0066,10_90,111.325149090909
59.66342,21.5435,33.4542,73.667,24.8735,69.933,42.4537,59.14332,54.79742,37.5673,35.3323,10_91,46.5844236363636
15.2119,40.1951,9.365,4.118,44.3105,4.118,34.129,13.9489,24.768,16.581,17.12,10_92,20.3514
81.2662,68.4476,72.4318,53.3776,77.5096,44.6506,83.7545,69.0772,81.6356,69.6743,67.9803,10_93,69.9823
24.7539,21.9279,17.3167,20.9242,22.5247,19.3597,21.9817,27.3019,17.6993,18.5678,20.1118,10_94,21.1336
64.9409,52.2256,8.697,56.0554,57.6316,51.6044,44.1384,63.4499,29.0524,31.988,30.725,10_95,44.5916909090909
28.8102,65.38142,27.4292,78.1384,65.77942,74.5194,23.7942,26.0902,53.5172,60.43672,61.72672,10_96,51.42028
75.7049,60.631,51.293,54.6814,79.3404,73.9069,58.7429,76.1303,69.9849,76.489,78.769,10_97,68.6976090909091
3.64,0,3.64,3.37,4.561,0,6.721,2.28,5.453,8.2834,8.2834,10_98,4.20289090909091
150.6049,192.9627,69.285,99.9986,162.8837,83.7165,139.5386,144.5509,111.1795,145.8986,139.0266,10_99,130.876872727273
76.4603,30.523,26.9413,35.6983,33.54,50.342,76.7568,72.2184,42.702,47.7943,29.588,10_100,47.5058545454545
61.852,0,25.116,14.0723,0,13.2303,49.037,44.213,23.6863,31.201,26.5453,10_101,26.2684727272727
41.52592,87.6879,134.6213,117.10072,93.5228,83.4728,36.03072,33.64472,9.833,88.7594,140.7351,10_102,78.8122163636364
63.5446,47.6951,60.1764,35.8272,49.4221,50.971,58.1306,54.9916,0,51.555,70.4023,10_103,49.3378090909091
60.4617,34.3994,48.051,23.525,36.1664,14.986,53.1447,56.7317,0,21.7784,36.7004,10_104,35.0858818181818
67.9626,93.3489,61.5264,44.5798,95.4069,54.32741,58.1236,52.9516,0,67.19851,10.0058,10_105,55.0392290909091
45.1562,104.3974,85.1027,67.5079,109.2074,66.7608,44.1472,72.9344,0,57.4792,40.0928,10_106,62.9805454545455
